2023-07-23 11:24:05,758 INFO  Logger.cs: 70 - 
2023-07-23 11:39:08,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T6170-20001型六角螺母A级和B级M10-urdf-15
2023-07-23 11:39:08,617 INFO  ExportHelperExtension.cs: 1136 - Found 31 in GB／T6170-20001型六角螺母A级和B级M10-urdf-15
2023-07-23 11:39:08,617 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T6170-20001型六角螺母A级和B级M10-urdf-15
2023-07-23 11:39:08,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T6170-20001型六角螺母A级和B级M10-urdf-16
2023-07-23 11:39:08,617 INFO  ExportHelperExtension.cs: 1136 - Found 31 in GB／T6170-20001型六角螺母A级和B级M10-urdf-16
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T6170-20001型六角螺母A级和B级M10-urdf-16
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T6170-20001型六角螺母A级和B级M10-urdf-18
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 31 in GB／T6170-20001型六角螺母A级和B级M10-urdf-18
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T6170-20001型六角螺母A级和B级M10-urdf-18
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-112
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-112
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-112
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-109
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-109
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-109
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-95
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-95
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-95
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-92
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-92
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-92
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-108
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-108
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-108
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-155
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-155
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-155
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-157
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-157
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-157
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-158
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-158
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-158
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-154
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-154
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-154
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-94
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-94
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-94
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-152
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-152
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-152
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-153
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-153
2023-07-23 11:39:08,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-153
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-156
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-156
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-156
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-110
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-110
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-110
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-93
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-93
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-93
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-113
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-113
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-113
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-111
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-111
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-111
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-96
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-96
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-96
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-114
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-114
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-114
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T70．3-2000内六角沉头螺钉M5×10-urdf-5
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1136 - Found 38 in GB／T70．3-2000内六角沉头螺钉M5×10-urdf-5
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in GB／T70．3-2000内六角沉头螺钉M5×10-urdf-5
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-97
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-97
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-97
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-98
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-98
2023-07-23 11:39:08,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-98
2023-07-23 11:39:08,647 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GB／T70．3-2000内六角沉头螺钉M5×10-urdf-3
2023-07-23 11:39:08,657 INFO  ExportHelperExtension.cs: 1136 - Found 38 in GB／T70．3-2000内六角沉头螺钉M5×10-urdf-3
2023-07-23 11:39:08,657 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in GB／T70．3-2000内六角沉头螺钉M5×10-urdf-3
2023-07-23 11:40:15,833 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2023-07-23 11:40:15,843 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
